"","X1","sex","age","income1","same_city","same_count","seller_sco","dispersao","type","V11","V12","V12.1","income","actual"
"2134",2162,"M",34,0.6,"1","1",0.777777777777778,0.0200816204844995,"0.25",1,68,1,"0.6","0"
"2135",2163,"M",32,0.2,"1","1",0.565656565656566,0.0088725818081618,"0",0.995238095238095,72,2,"0.2","0"
"2136",2164,"M",30,0.2,"1","1",0.898989898989899,0.00551028738457696,"0",1,38,2,"0.2","0"
"2137",2165,"F",62,0.2,"0","0",0.606060606060606,0.0018886814568715,"1",0.972802024035421,59,5,"0.2","0"
"2138",2166,"M",22,0.2,"1","1",0.646464646464647,0.00832429063437061,"0",0.995850622406639,61,2,"0.2","0"
"2139",2167,"F",24,0.2,"1","1",0.818181818181818,0.00895235441993343,"0",1,33,2,"0.2","0"
"2140",2168,"F",57,0.2,"1","1",0.424242424242424,0.00148616672147107,"0.75",0.967834460151608,10,4,"0.2","0"
"2141",2169,"F",31,0.2,"1","1",0.858585858585859,0.00673955538223462,"0",1,48,2,"0.2","0"
"2142",2170,"M",59,0.2,"1","1",0.232323232323232,0.00761995145002362,"0.75",0.964021615472127,6,4,"0.2","0"
"2143",2171,"F",22,0.2,"1","1",0.292929292929293,0.00447074266566174,"0.5",0.969899062725306,23,3,"0.2","0"
"2144",2172,"M",38,0.2,"1","1",0.737373737373737,0.017216913991336,"0.25",1,65,2,"0.2","0"
"2145",2173,"F",62,0.2,"1","1",0.626262626262626,0.0035540611798044,"0.5",0.995850622406639,61,2,"0.2","0"
"2146",2174,"F",35,0.2,"1","1",0.757575757575758,0.00921687246085248,"0",1,25,2,"0.2","0"
"2147",2175,"F",39,0.4,"1","1",0.707070707070707,0.00777130096802608,"0",0.994578313253012,37,1,"0.4","0"
"2148",2176,"M",46,0.2,"1","1",0.101010101010101,0.00583966347327341,"0",0.963785796840889,42,3,"0.2","0"
"2149",2177,"M",51,0.2,"1","1",0.838383838383838,0.00653337712350128,"0",1,44,2,"0.2","0"
"2150",2178,"F",34,0.2,"1","1",0.808080808080808,0.0118211229600356,"0.75",1,33,3,"0.2","0"
"2151",2179,"M",29,0.2,"1","1",0.666666666666667,0.00464183826657087,"0.25",1,34,2,"0.2","0"
"2152",2180,"F",78,0.2,"1","1",0.414141414141414,0.0102062349012146,"0.5",0.967834460151608,10,3,"0.2","0"
"2153",2181,"F",40,0.2,"1","1",0.96969696969697,0.0106324307959463,"0.75",1,67,3,"0.2","0"
"2154",2182,"F",49,0.2,"0","1",0.868686868686869,0.280763334219602,"1",1,12,5,"0.2","0"
"2155",2183,"F",40,0.2,"1","1",0.232323232323232,0.00144627766205261,"0",0.964021615472127,6,3,"0.2","0"
"2156",2184,"M",64,0.2,"1","1",0.838383838383838,0.0064831381987984,"0.75",1,44,3,"0.2","0"
"2157",2185,"M",67,0.2,"1","1",0,0.00775916326344294,"0.5",0.985052562417871,26,3,"0.2","0"
"2158",2186,"F",39,0.2,"0","1",0.373737373737374,0.600466929096671,"1",0.947336923997606,24,6,"0.2","0"
"2159",2187,"M",63,0.2,"1","1",0.454545454545455,0.0100674373855615,"0.75",0.986548737792519,71,4,"0.2","0"
"2160",2188,"M",33,0.4,"1","1",0.878787878787879,0.00824762414457435,"0.75",0.997014925373134,49,2,"0.4","0"
"2161",2189,"M",32,0.2,"1","1",0.111111111111111,0.00655475037090322,"0",0.963785796840889,42,3,"0.2","0"
"2162",2190,"F",52,0.2,"1","1",0.202020202020202,0.100822789525125,"0.25",0.00556792873051225,43,3,"0.2","1"
"2163",2191,"F",30,0.2,"0","0",0.212121212121212,0.0414141634480011,"1",0.87270942408377,60,7,"0.2","0"
"2164",2192,"F",48,0.2,"1","1",0.0303030303030303,0.00425975000510622,"0.5",0.985052562417871,26,3,"0.2","0"
"2165",2193,"F",38,0.2,"1","1",0.161616161616162,0.0085345614221553,"0",0.982855013045099,46,3,"0.2","0"
"2166",2194,"M",77,0.2,"1","1",0.838383838383838,0.00144219026617148,"0.25",1,54,2,"0.2","0"
"2167",2195,"M",41,0.2,"1","1",0.191919191919192,0.00577863755485461,"0",0.904969485614647,74,3,"0.2","0"
"2168",2196,"M",66,0.2,"0","1",0.222222222222222,0.644049271682301,"1",0.947336923997606,24,6,"0.2","0"
"2169",2197,"M",46,0.2,"1","1",0.494949494949495,0.0125316059607084,"0.75",0.989976869699306,5,3,"0.2","0"
"2170",2198,"F",23,0.2,"1","1",0.666666666666667,0.00595067816158318,"0.75",1,34,3,"0.2","0"
"2171",2199,"F",50,0.2,"1","1",0.808080808080808,0.00607529301793863,"0.25",1,33,2,"0.2","0"
"2172",2200,"M",23,0.2,"1","1",0.888888888888889,0.00916810062273265,"0",1,38,2,"0.2","0"
"2173",2202,"F",60,0.4,"1","1",0.494949494949495,0.00805523499508199,"0.25",0.957218167072182,3,1,"0.4","0"
"2174",2203,"M",52,0.2,"0","1",0.101010101010101,0.00435695335786449,"0.5",0.869925671812464,28,4,"0.2","1"
"2175",2204,"M",74,0.4,"1","1",0.98989898989899,0.00311203150448269,"0.5",1,18,1,"0.4","0"
"2176",2205,"F",35,0.6,"1","1",0.565656565656566,0.00783095253345004,"0.75",0.994578313253012,37,2,"0.6","0"
"2177",2206,"M",51,0.2,"1","1",0.474747474747475,0.00540657008925157,"0.5",0.989976869699306,5,3,"0.2","0"
"2178",2207,"F",24,0.2,"1","1",0.717171717171717,0.00514223395064304,"0.5",1,45,2,"0.2","0"
"2179",2208,"F",55,0.4,"1","1",0.828282828282828,0.00361198534338679,"0.5",0.997014925373134,49,1,"0.4","0"
"2180",2209,"M",67,0.2,"1","1",0.434343434343434,0.0097263178995901,"0.5",0.986548737792519,71,3,"0.2","0"
"2181",2210,"M",47,0.2,"1","1",0.121212121212121,0.0103335921366944,"0.75",0.982855013045099,46,4,"0.2","0"
"2182",2211,"M",60,0.2,"1","1",0.707070707070707,0.00974870588429567,"0.25",1,22,2,"0.2","0"
"2183",2212,"M",34,0.2,"0","0",0.101010101010101,0.0164500404123673,"1",0.885634588563459,51,6,"0.2","0"
"2184",2213,"F",56,0.2,"1","1",0.272727272727273,0.00869034791099862,"0.75",0.992853112657514,13,4,"0.2","0"
"2185",2214,"M",40,0.2,"1","1",0.585858585858586,0.0116458911169557,"0.75",0.964222873900293,35,3,"0.2","0"
"2186",2215,"M",70,0.2,"1","1",0.737373737373737,0.000324706543842401,"0",1,65,2,"0.2","0"
"2187",2216,"M",30,0.2,"0","1",0.0303030303030303,0.00735273388680308,"1",0.869925671812464,28,5,"0.2","0"
"2188",2217,"F",54,0.6,"1","1",0.919191919191919,0.00976043154372808,"0.25",1,68,1,"0.6","0"
"2189",2218,"M",65,0.2,"1","1",0,0.0113138407591612,"0.75",0.985052562417871,26,4,"0.2","0"
"2190",2219,"F",23,0.2,"1","1",0.727272727272727,0.00629241573629136,"0.25",1,65,2,"0.2","0"
"2191",2220,"M",29,0.2,"1","1",0.252525252525253,0.00347689638321248,"0.5",0.992853112657514,13,3,"0.2","0"
"2192",2221,"F",56,0.2,"1","1",0.404040404040404,0.170037440455948,"1",0.00640204865556978,53,4,"0.2","1"
"2193",2222,"F",41,0.2,"1","1",0.888888888888889,0.0055516804472722,"0.5",1,38,2,"0.2","0"
"2194",2223,"F",68,0.2,"1","1",0.828282828282828,0.0125605239152526,"0.75",1,33,3,"0.2","0"
"2195",2224,"M",38,0.2,"1","1",0.121212121212121,0.0059868700626517,"0.5",0.982855013045099,46,3,"0.2","0"
"2196",2225,"M",71,0.2,"0","1",0.676767676767677,0.192437571972912,"1",0.949232406140751,31,5,"0.2","0"
"2197",2226,"M",65,0.2,"1","1",0.828282828282828,0.00737479704020539,"0",1,33,2,"0.2","0"
"2198",2227,"M",21,0.2,"1","1",0.95959595959596,0.00483945472406979,"0.5",1,67,2,"0.2","0"
"2199",2228,"M",70,0.2,"1","1",0.262626262626263,0.00627917108013001,"0.5",0.992853112657514,13,3,"0.2","0"
"2200",2229,"M",41,0.4,"0","1",0.686868686868687,0.230115328753904,"1",0.949232406140751,31,4,"0.4","0"
"2201",2230,"F",65,0.2,"0","1",0.626262626262626,0.0702045660456424,"1",0.949232406140751,31,5,"0.2","0"
"2202",2231,"F",38,0.2,"1","1",0.303030303030303,0.00557358830020422,"0.75",0.969899062725306,23,4,"0.2","0"
"2203",2232,"M",31,0.2,"1","1",0.696969696969697,0.00510731754727447,"0.5",1,34,2,"0.2","0"
"2204",2233,"M",33,0.2,"1","1",0.282828282828283,0.00865465944203415,"0.5",0.992853112657514,13,3,"0.2","0"
"2205",2234,"M",56,0.2,"1","1",0.98989898989899,0.00821190083798313,"0",1,18,2,"0.2","0"
"2206",2235,"M",62,0.2,"1","1",0.838383838383838,0.00570757544952736,"0.75",1,44,3,"0.2","0"
"2207",2236,"M",34,0.2,"1","1",0.454545454545455,0.00366794286331489,"0",0.986548737792519,71,3,"0.2","0"
"2208",2237,"F",59,0.2,"1","1",0.0303030303030303,0.00312172821749572,"0.75",0.985052562417871,26,4,"0.2","0"
"2209",2238,"F",41,0.2,"1","1",0.919191919191919,0.0104177931428322,"0.75",1,38,3,"0.2","0"
"2210",2239,"M",42,0.2,"1","1",0.717171717171717,0.00894771361568784,"0",1,45,2,"0.2","0"
"2211",2240,"M",79,0.2,"1","1",0.686868686868687,0.00599830166485982,"0.25",1,34,2,"0.2","0"
"2212",2241,"M",75,0.2,"1","1",0.616161616161616,0.00827661329768388,"0.5",0.983249279538905,14,2,"0.2","0"
"2213",2242,"M",70,0.2,"1","1",1,0.00412661068657589,"0.5",1,18,2,"0.2","0"
"2214",2243,"F",33,0.2,"1","1",0.717171717171717,0.00302960616132722,"0.5",1,45,2,"0.2","0"
"2215",2244,"M",73,0.6,"1","1",0.393939393939394,0.00880268986617799,"0.75",0.990062111801242,41,3,"0.6","0"
"2216",2245,"M",24,0.4,"1","1",0.94949494949495,0.00765570401644303,"0",0.997014925373134,49,1,"0.4","0"
"2217",2246,"M",67,0.2,"1","1",0.0101010101010101,0.0105033694777488,"0",0.985052562417871,26,3,"0.2","0"
"2218",2247,"M",28,0.2,"1","1",0.0606060606060606,0.0099428969274643,"0",0.925706010137581,40,3,"0.2","0"
"2219",2248,"M",36,0.4,"1","1",0.393939393939394,0.00963479455497164,"0.75",0.990062111801242,41,3,"0.4","0"
"2220",2249,"M",36,0.2,"1","1",0.878787878787879,0.00461996525354693,"0.25",1,48,2,"0.2","0"
"2221",2250,"M",66,0.2,"1","1",0.464646464646465,0.0124731473767608,"0.5",0.989976869699306,5,3,"0.2","0"
"2222",2251,"M",29,0.2,"1","1",0.939393939393939,0.0107523073334263,"0",1,64,2,"0.2","0"
"2223",2252,"M",32,0.2,"1","1",0.414141414141414,0.0103573621621289,"0",0.967834460151608,10,3,"0.2","0"
"2224",2253,"M",35,0.4,"1","1",0.141414141414141,0.0105318992431834,"0.75",0.919736118746564,70,3,"0.4","0"
"2225",2254,"F",53,0.2,"1","1",0.494949494949495,0.00440940169444061,"0.25",0.989976869699306,5,2,"0.2","0"
"2226",2255,"M",77,0.2,"1","1",0.343434343434343,0.00295983513641125,"0.75",0.97212138812255,9,4,"0.2","0"
"2227",2256,"F",64,0.2,"0","0",0.868686868686869,0.348324886162952,"1",1,15,6,"0.2","0"
"2228",2257,"M",66,0.4,"1","1",0.585858585858586,0.0100614362706745,"0.5",0.994578313253012,37,1,"0.4","0"
"2229",2258,"F",31,0.2,"1","1",0.858585858585859,0.00616453150012739,"0.75",1,48,3,"0.2","0"
"2230",2259,"M",38,0.2,"1","1",0.909090909090909,0.0063507087738921,"0",1,38,2,"0.2","0"
"2231",2260,"M",60,0.4,"1","1",0.222222222222222,0.00605082269680492,"0.75",0.919736118746564,70,3,"0.4","0"
"2232",2261,"F",34,0.2,"1","1",0.747474747474748,0.00436173154395461,"0.25",1,65,2,"0.2","0"
"2233",2262,"F",48,0.2,"1","1",0.717171717171717,0.00695860166062685,"0",1,45,2,"0.2","0"
"2234",2263,"M",72,0.2,"1","1",0.585858585858586,0.00979868269593192,"0.75",0.964222873900293,35,3,"0.2","0"
"2235",2264,"F",67,0.2,"1","1",0.555555555555556,0.0124930895013205,"0.75",0.979356270810211,2,3,"0.2","0"
"2236",2265,"F",59,0.2,"1","1",0.818181818181818,0.0106625774744421,"0.25",1,33,2,"0.2","0"
"2237",2266,"F",65,0.2,"1","1",0.171717171717172,0.0102742240421152,"0.25",0.982855013045099,46,3,"0.2","0"
"2238",2267,"M",42,0.2,"1","1",0.0202020202020202,0.0110512325128776,"0.25",0.985052562417871,26,3,"0.2","0"
"2239",2268,"F",70,0.2,"1","1",0.464646464646465,0.0107604740568601,"0.25",0.989976869699306,5,3,"0.2","0"
"2240",2269,"F",42,0.2,"0","1",0.353535353535354,0.122345018195926,"1",0.949377732929701,7,6,"0.2","0"
"2241",2270,"F",60,0.2,"1","1",0.818181818181818,0.00721252470209492,"0",1,33,2,"0.2","0"
"2242",2271,"F",57,0.4,"1","1",0.484848484848485,0.00183701942086125,"0.75",0.957218167072182,3,3,"0.4","0"
"2243",2272,"M",28,0.2,"1","1",0.535353535353535,0.000165297725999182,"0",0.979356270810211,2,2,"0.2","0"
"2244",2273,"F",47,0.2,"1","1",0.767676767676768,0.00512872787780307,"0.25",1,25,2,"0.2","0"
"2245",2274,"M",58,0.2,"1","1",0.252525252525253,0.01041804659606,"0.25",0.992853112657514,13,3,"0.2","0"
"2246",2275,"F",34,0.2,"1","1",0.929292929292929,0.0132609656249538,"0",1,64,2,"0.2","0"
"2247",2276,"M",23,0.2,"1","1",0.0404040404040404,0.0108245750934392,"0",0.985052562417871,26,3,"0.2","0"
"2248",2277,"F",42,0.2,"1","1",0.505050505050505,0.0030148868310159,"0.5",0.957218167072182,3,2,"0.2","1"
"2249",2278,"F",28,0.2,"1","1",0.585858585858586,0.00982833132665492,"0.75",0.964222873900293,35,3,"0.2","0"
"2250",2279,"F",59,0.2,"0","1",0.868686868686869,0.413503794407689,"1",1,12,5,"0.2","0"
"2251",2280,"M",62,0.2,"1","1",0.929292929292929,0.0101707736244855,"0",1,64,2,"0.2","0"
"2252",2281,"F",62,0.2,"1","1",0.717171717171717,0.0121041441742522,"0.75",1,45,3,"0.2","0"
"2253",2282,"M",31,0.2,"0","1",0.585858585858586,0.0296677141262694,"1",0.949232406140751,31,4,"0.2","0"
"2254",2283,"M",69,0.2,"1","1",0.252525252525253,0.00917123076157262,"0.25",0.992853112657514,13,3,"0.2","0"
"2255",2284,"F",49,0.2,"1","1",0.868686868686869,0.0118687635996103,"0.75",1,48,3,"0.2","0"
"2256",2285,"M",22,0.2,"1","1",0.575757575757576,0.0112736035968724,"0",0.964222873900293,35,2,"0.2","0"
"2257",2286,"F",41,1,"0","1",0.121212121212121,0.0323900371523184,"1",0.869925671812464,28,5,"1","0"
"2258",2287,"F",30,0.4,"0","0",0.545454545454545,0.0477149768852072,"1",0.937196503722888,16,5,"0.4","0"
"2259",2288,"M",71,0.2,"1","1",0.666666666666667,0.00775673852492311,"0.5",1,34,2,"0.2","0"
"2260",2289,"F",67,0.2,"1","1",0.626262626262626,0.00890755710420526,"0",0.995850622406639,61,2,"0.2","0"
"2261",2290,"F",62,0.2,"1","1",0.181818181818182,0.00812509814015694,"0.25",0.904969485614647,74,3,"0.2","0"
"2262",2291,"M",65,0.2,"1","1",0.0303030303030303,0.00856471075612737,"0.75",0.985052562417871,26,4,"0.2","0"
"2263",2292,"M",56,0.2,"1","1",0.222222222222222,0.00455024074789257,"0.5",0.964021615472127,6,3,"0.2","0"
"2264",2293,"F",80,0.2,"1","1",0.202020202020202,0.0182337973581638,"1",0.974744760881247,17,4,"0.2","1"
"2265",2294,"F",44,0.2,"1","1",0.111111111111111,0.0111207720787428,"0.5",0.963785796840889,42,3,"0.2","0"
"2266",2295,"M",30,0.4,"1","1",0.393939393939394,0.00393618193462639,"0.5",0.990062111801242,41,2,"0.4","0"
"2267",2296,"F",67,0.2,"0","1",0.96969696969697,0.126171639303362,"1",1,12,5,"0.2","0"
"2268",2297,"M",64,0.2,"1","1",0.272727272727273,0.00492489137676806,"0.25",0.992853112657514,13,3,"0.2","0"
"2269",2298,"F",59,0.2,"1","1",0.393939393939394,0.00774947339361659,"0.5",0.993975903614458,55,3,"0.2","0"
"2270",2299,"F",51,0.2,"1","1",0.323232323232323,0.00366315868945601,"0.5",0.989998386836587,19,3,"0.2","0"
"2271",2300,"M",72,0.2,"1","1",0.282828282828283,0.00902045184925464,"0.75",0.992853112657514,13,4,"0.2","0"
"2272",2301,"M",51,0.2,"1","1",0.0808080808080808,0.0113558757798931,"0.25",0.963785796840889,42,3,"0.2","0"
"2273",2302,"F",75,0.2,"1","1",0.434343434343434,0.0120063903290706,"0.75",0.986548737792519,71,4,"0.2","0"
"2274",2303,"F",49,0.2,"0","1",0.363636363636364,0.0337187730899975,"1",0.949377732929701,7,6,"0.2","0"
"2275",2304,"F",70,0.2,"1","1",0.323232323232323,0.0115642409107378,"0",0.989998386836587,19,3,"0.2","0"
"2276",2305,"M",78,0.2,"1","1",0.292929292929293,0.00729962115196701,"0",0.969899062725306,23,3,"0.2","0"
"2277",2306,"F",35,0.2,"1","1",0.96969696969697,0.0093551502247396,"0",1,67,2,"0.2","0"
"2278",2307,"F",37,0.2,"0","1",0.262626262626263,0.117176433040575,"1",0,29,5,"0.2","0"
"2279",2308,"F",70,0.2,"1","1",0.767676767676768,0.00420348235050872,"0.5",1,25,2,"0.2","0"
"2280",2309,"F",71,0.2,"0","0",0.101010101010101,0.236628381675184,"1",0.885634588563459,51,7,"0.2","1"
"2281",2310,"F",19,0.2,"1","1",0.0202020202020202,0.0110518670729254,"0.75",0.985052562417871,26,4,"0.2","0"
"2282",2311,"M",40,0.2,"1","1",0.303030303030303,0.0129887824593166,"0.5",0.969899062725306,23,3,"0.2","1"
"2283",2312,"F",70,0.4,"1","1",0.545454545454545,0.00405912727387636,"0.5",0.995238095238095,72,1,"0.4","0"
"2284",2313,"M",30,0.2,"1","1",0.757575757575758,0.0251723988270903,"0.75",1,25,3,"0.2","0"
"2285",2314,"F",68,0.4,"1","1",0.373737373737374,0.00661203070851198,"0.5",0.990062111801242,41,2,"0.4","0"
"2286",2315,"F",68,0.2,"0","0",0.515151515151515,0.0830321191491309,"1",0.937196503722888,16,6,"0.2","0"
"2287",2316,"F",26,0.2,"1","1",0.494949494949495,0.0031908424321576,"0.5",0.989976869699306,5,2,"0.2","0"
"2288",2317,"M",46,0.2,"1","1",0.636363636363636,0.0031300836418353,"0.5",0.995850622406639,61,2,"0.2","0"
"2289",2318,"F",31,0.2,"1","1",0.444444444444444,0.0154555188541432,"0.5",0.986548737792519,71,3,"0.2","0"
"2290",2319,"M",63,0.2,"1","1",0.202020202020202,0.168498019069526,"1",0.00556792873051225,43,4,"0.2","1"
"2291",2320,"F",66,0.2,"1","1",0.858585858585859,0.00673664934407457,"0.75",1,48,3,"0.2","0"
"2292",2321,"M",24,0.2,"0","0",0.828282828282828,0.085263107329735,"1",1,21,6,"0.2","0"
"2293",2322,"F",62,0.2,"1","1",0.616161616161616,0.00531852652233854,"0.5",0.983249279538905,14,2,"0.2","0"
"2294",2323,"M",78,0.2,"0","0",0.474747474747475,0.133922210400016,"1",0.937196503722888,16,7,"0.2","0"
"2295",2324,"F",73,0.2,"1","1",0.95959595959596,0.0283431983869093,"0.75",1,67,3,"0.2","0"
"2296",2325,"M",41,0.2,"1","1",0.353535353535354,0.00769660876891596,"0.5",0.97212138812255,9,3,"0.2","0"
"2297",2326,"F",27,0.4,"1","1",0.141414141414141,0.00374382553239124,"0.5",0.919736118746564,70,2,"0.4","0"
"2298",2327,"F",71,0.2,"1","1",0.676767676767677,0.00523882720129885,"0.5",1,34,2,"0.2","0"
"2299",2328,"F",69,0.2,"0","0",0.454545454545455,0.256692841011041,"1",0.962264150943396,30,7,"0.2","0"
"2300",2329,"F",70,0.2,"0","1",0.212121212121212,0.304375421286543,"1",0.947336923997606,24,6,"0.2","0"
"2301",2330,"M",52,0.2,"1","1",0.373737373737374,0.012761892809449,"0",0.993975903614458,55,3,"0.2","0"
"2302",2331,"M",39,0.6,"1","1",0.404040404040404,0.0087889355098896,"1",0.990062111801242,41,3,"0.6","1"
"2303",2332,"M",53,0.2,"1","1",0.171717171717172,0.0151906752018079,"0.5",0.982855013045099,46,3,"0.2","0"
"2304",2333,"M",35,0.2,"1","1",0.252525252525253,0.0100785453460544,"0",0.992853112657514,13,3,"0.2","0"
"2305",2334,"M",77,0.2,"0","0",0.676767676767677,0.179119621442054,"1",0.972802024035421,59,6,"0.2","0"
"2306",2335,"M",22,0.2,"1","1",1,0.00561319838981319,"0.5",1,18,2,"0.2","0"
"2307",2336,"M",41,0.2,"0","0",0.101010101010101,0.0930540226285252,"1",0.885634588563459,51,7,"0.2","0"
"2308",2337,"F",68,0.2,"1","1",0.656565656565657,0.0126149351313891,"0.25",0.995424388011897,62,2,"0.2","0"
"2309",2338,"M",46,0.2,"1","1",0.464646464646465,0.00610661991776558,"0.75",0.989976869699306,5,4,"0.2","0"
"2310",2339,"M",46,0.2,"1","1",0.676767676767677,0.00194837159275345,"0.25",1,34,2,"0.2","0"
"2311",2340,"M",35,0.2,"0","0",0.202020202020202,0.0632183902266161,"1",0.87270942408377,60,7,"0.2","0"
"2312",2341,"F",77,0.2,"1","1",0.888888888888889,0.0104686288957523,"0.75",1,38,3,"0.2","0"
"2313",2342,"F",42,0.2,"1","1",0.767676767676768,0.0127810854864702,"0.25",1,25,2,"0.2","0"
"2314",2343,"M",63,0.2,"1","1",0.303030303030303,0.00729760810654481,"0",0.969899062725306,23,3,"0.2","0"
"2315",2344,"M",44,0.2,"0","1",0.232323232323232,0.153104888872231,"1",0.869925671812464,28,6,"0.2","0"
"2316",2345,"F",24,0.2,"1","1",0.919191919191919,0.00360411837951996,"0.5",1,38,2,"0.2","0"
"2317",2346,"M",23,0.2,"1","1",0.646464646464647,0.0485646721536848,"0.75",0.995424388011897,62,4,"0.2","0"
"2318",2347,"F",68,0.2,"1","1",0.505050505050505,0.00803110545031402,"0.25",0.957218167072182,3,2,"0.2","1"
"2319",2348,"F",51,0.2,"1","1",0.545454545454545,0.0096500643806282,"0.75",0.979356270810211,2,3,"0.2","0"
"2320",2349,"M",41,0.2,"1","1",0.0808080808080808,0.00414786423747067,"0.75",0.963785796840889,42,4,"0.2","0"
"2321",2350,"F",72,0.2,"1","1",0.0202020202020202,0.0150524944085834,"0.5",0.985052562417871,26,3,"0.2","0"
"2322",2351,"M",25,0.2,"1","1",0.656565656565657,0.00916589605363196,"0.25",0.995424388011897,62,2,"0.2","0"
"2323",2352,"F",48,0.2,"1","1",0.101010101010101,0.00571398786366344,"0.5",0.963785796840889,42,3,"0.2","0"
"2324",2353,"M",34,0.2,"1","1",0.818181818181818,0.00994149055874582,"0.75",1,33,3,"0.2","0"
"2325",2354,"M",31,0.4,"1","1",0.727272727272727,0.004446715026828,"0.5",0.994578313253012,37,1,"0.4","0"
"2326",2355,"F",73,0.2,"1","1",0.616161616161616,0.0107408175030498,"0.75",0.983249279538905,14,3,"0.2","0"
"2327",2356,"F",47,0.2,"1","1",0.515151515151515,0.0065211019390075,"0",0.957218167072182,3,2,"0.2","0"
"2328",2357,"F",62,0.2,"1","1",0.0404040404040404,0.0132384250667813,"0.75",0.985052562417871,26,4,"0.2","0"
"2329",2358,"M",38,0.2,"1","1",0.232323232323232,0.0102744841400328,"0",0.964021615472127,6,3,"0.2","0"
"2330",2359,"F",76,0.2,"1","1",0.323232323232323,0.021990370515663,"0.25",0.989998386836587,19,3,"0.2","0"
"2331",2360,"M",77,0.2,"1","1",0.111111111111111,0.00817843930140163,"0.5",0.963785796840889,42,3,"0.2","0"
"2332",2361,"M",32,0.2,"1","1",0.0707070707070707,0.0105041535438364,"0.25",0.963785796840889,42,3,"0.2","0"
"2333",2362,"M",66,0.2,"1","1",0.919191919191919,0.0439395055751124,"0.25",1,38,3,"0.2","0"
"2334",2363,"M",40,0.2,"0","1",0.343434343434343,0.101884176257643,"1",0.949377732929701,7,6,"0.2","0"
"2335",2364,"M",40,0.2,"1","1",0.727272727272727,0.000113196697373158,"0.75",1,65,3,"0.2","0"
"2336",2365,"M",65,0.2,"1","1",0.94949494949495,0.00694040594303287,"0",1,67,2,"0.2","0"
"2337",2366,"F",33,0.2,"1","1",0.717171717171717,0.0104595558379356,"0",1,45,2,"0.2","0"
"2338",2367,"M",32,0.2,"1","1",0.242424242424242,0.0271626173744564,"0.25",0.964021615472127,6,3,"0.2","0"
"2339",2368,"F",70,0.2,"1","1",0.454545454545455,0.00322483607636143,"0.5",0.986548737792519,71,3,"0.2","0"
"2340",2369,"F",33,0.2,"1","1",0.444444444444444,0.0118797322303038,"0.75",0.986548737792519,71,4,"0.2","0"
"2341",2370,"M",35,0.2,"1","1",0.96969696969697,0.000849827213131026,"0.25",1,67,2,"0.2","0"
"2342",2371,"F",74,0.2,"1","1",0.545454545454545,0.0116986797926419,"0.25",0.979356270810211,2,2,"0.2","0"
"2343",2372,"F",80,0.2,"1","1",0.242424242424242,0.0101041904719603,"0",0.964021615472127,6,3,"0.2","0"
"2344",2373,"F",40,0.2,"0","1",0.151515151515152,0.10103012939313,"1",0.869925671812464,28,6,"0.2","0"
"2345",2374,"M",63,0.2,"1","1",0.464646464646465,0.0129995387195337,"0.75",0.989976869699306,5,4,"0.2","0"
